DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-17 19:00:00,4136001,iq8k7ZNt4Mwm3w0,31.5056082,30.32857967,0
2020-05-17 19:15:00,4136001,iq8k7ZNt4Mwm3w0,31.155717,29.985616,0
2020-05-17 19:30:00,4136001,iq8k7ZNt4Mwm3w0,30.80273428,29.77499903,0
2020-05-17 19:45:00,4136001,iq8k7ZNt4Mwm3w0,30.54767043,29.62373957,0
2020-05-17 20:00:00,4136001,iq8k7ZNt4Mwm3w0,30.30056883,29.353965,0
2020-05-17 20:15:00,4136001,iq8k7ZNt4Mwm3w0,29.81161893,29.0146261,0
2020-05-17 20:30:00,4136001,iq8k7ZNt4Mwm3w0,29.1945903,28.48228767,0
2020-05-17 20:45:00,4136001,iq8k7ZNt4Mwm3w0,28.80817069,28.06014483,0
2020-05-17 21:00:00,4136001,iq8k7ZNt4Mwm3w0,28.49680177,27.8069132,0
2020-05-17 21:15:00,4136001,iq8k7ZNt4Mwm3w0,28.22123369,27.64579283,0
2020-05-17 21:30:00,4136001,iq8k7ZNt4Mwm3w0,27.90885813,27.56330993,0
2020-05-17 21:45:00,4136001,iq8k7ZNt4Mwm3w0,27.75620217,27.45690413,0
2020-05-17 22:00:00,4136001,iq8k7ZNt4Mwm3w0,26.50748421,25.22100634,0
2020-05-17 22:15:00,4136001,iq8k7ZNt4Mwm3w0,26.32278347,24.44466743,0.001648973152
2020-05-17 22:30:00,4136001,iq8k7ZNt4Mwm3w0,26.62273859,24.97724548,0.001937466055
2020-05-17 22:45:00,4136001,iq8k7ZNt4Mwm3w0,26.2797891,25.81025787,0.001038826051
2020-05-17 23:00:00,4136001,iq8k7ZNt4Mwm3w0,26.04740297,25.5827097,0.0007459025993
2020-05-17 23:15:00,4136001,iq8k7ZNt4Mwm3w0,25.51867669,25.40204179,0.0001429450221
2020-05-17 23:30:00,4136001,iq8k7ZNt4Mwm3w0,24.4731607,24.72171723,0
2020-05-17 23:45:00,4136001,iq8k7ZNt4Mwm3w0,23.42992334,23.82487224,0
